date,dew,temp,press,wnd_spd,snow,rain,pollution
2010-01-20 04:00:00,-3,1,1023,28.62,0,0,71
2010-01-20 05:00:00,-3,0,1024,31.75,0,0,81
2010-01-20 06:00:00,-5,2,1026,36.67,0,0,51
2010-01-20 07:00:00,-9,1,1027,41.59,0,0,49
2010-01-20 08:00:00,-10,0,1028,48.74,0,0,44
2010-01-20 09:00:00,-10,0,1030,55.89,0,0,45
2010-01-20 10:00:00,-11,1,1032,63.04,0,0,35
2010-01-20 11:00:00,-13,0,1033,71.09,0,0,29
2010-01-20 12:00:00,-13,0,1033,78.24,0,0,27
2010-01-20 13:00:00,-13,-1,1033,8.05,0,0,29
2010-01-20 14:00:00,-13,-1,1032,7.15,0,0,16
2010-01-20 15:00:00,-15,-1,1032,5.81,0,0,23
2010-01-20 16:00:00,-14,-1,1033,5.81,0,0,28
2010-01-20 17:00:00,-15,-2,1033,12.96,0,0,22
2010-01-20 18:00:00,-16,-3,1034,21.01,0,0,11
2010-01-20 19:00:00,-17,-4,1035,28.16,0,0,25
2010-01-20 20:00:00,-19,-3,1036,37.99,0,0,16
2010-01-20 21:00:00,-18,-4,1037,46.93,0,0,20
2010-01-20 22:00:00,-19,-4,1038,55.87,0,0,20
2010-01-20 23:00:00,-19,-5,1038,65.7,0,0,18
2010-01-21 00:00:00,-20,-6,1038,75.53,0,0,18
2010-01-21 01:00:00,-20,-6,1038,85.36,0,0,17
2010-01-21 02:00:00,-20,-7,1038,95.19,0,0,17
2010-01-21 03:00:00,-22,-8,1038,103.24,0,0,17
2010-01-21 04:00:00,-23,-8,1038,111.29,0,0,15
2010-01-21 05:00:00,-24,-9,1038,118.44,0,0,19
2010-01-21 06:00:00,-24,-9,1038,128.27,0,0,16
2010-01-21 07:00:00,-25,-9,1038,138.1,0,0,18
2010-01-21 08:00:00,-25,-8,1039,147.04,0,0,18
2010-01-21 09:00:00,-25,-8,1039,155.98,0,0,18
2010-01-21 10:00:00,-22,-7,1039,160.9,0,0,26
2010-01-21 11:00:00,-22,-7,1038,3.13,0,0,26
2010-01-21 12:00:00,-22,-5,1037,4.02,0,0,25
2010-01-21 13:00:00,-21,-5,1035,3.13,0,0,24
2010-01-21 14:00:00,-21,-4,1034,1.79,0,0,15
2010-01-21 15:00:00,-20,-3,1034,1.79,0,0,17
2010-01-21 16:00:00,-21,-2,1033,4.92,0,0,15
2010-01-21 17:00:00,-20,-2,1033,10.73,0,0,21
2010-01-21 18:00:00,-20,-2,1034,15.65,0,0,40
2010-01-21 19:00:00,-19,-3,1034,21.46,0,0,51
2010-01-21 20:00:00,-19,-3,1035,25.48,0,0,45
2010-01-21 21:00:00,-17,-8,1035,0.89,0,0,61
2010-01-21 22:00:00,-18,-9,1035,1.79,0,0,72
2010-01-21 23:00:00,-18,-9,1035,3.58,0,0,38
2010-01-22 00:00:00,-18,-6,1036,7.6,0,0,35
2010-01-22 01:00:00,-20,-4,1037,17.43,0,0,29
2010-01-22 02:00:00,-21,-5,1037,27.26,0,0,26
2010-01-22 03:00:00,-21,-6,1037,35.31,0,0,18
2010-01-22 04:00:00,-20,-7,1036,42.46,0,0,15
2010-01-22 05:00:00,-20,-7,1035,48.27,0,0,15
2010-01-22 06:00:00,-20,-7,1035,54.08,0,0,22
2010-01-22 07:00:00,-20,-7,1036,59,0,0,21
2010-01-22 08:00:00,-19,-7,1036,63.92,0,0,19
2010-01-22 09:00:00,-20,-5,1036,67.94,0,0,22
2010-01-22 10:00:00,-19,-4,1036,75.09,0,0,25
2010-01-22 11:00:00,-19,-4,1036,84.03,0,0,22
2010-01-22 12:00:00,-19,-3,1035,95.21,0,0,26
2010-01-22 13:00:00,-18,-3,1034,105.04,0,0,32
2010-01-22 14:00:00,-19,-2,1033,114.87,0,0,30
2010-01-22 15:00:00,-18,-2,1032,124.7,0,0,32
2010-01-22 16:00:00,-18,-2,1032,133.64,0,0,30
2010-01-22 17:00:00,-18,-2,1032,139.45,0,0,32
2010-01-22 18:00:00,-18,-3,1032,144.37,0,0,37
2010-01-22 19:00:00,-17,-5,1033,149.29,0,0,49
2010-01-22 20:00:00,-18,-4,1033,153.31,0,0,47
2010-01-22 21:00:00,-17,-4,1032,159.12,0,0,39
2010-01-22 22:00:00,-17,-4,1032,164.04,0,0,35
2010-01-22 23:00:00,-17,-7,1032,168.06,0,0,48
2010-01-23 00:00:00,-17,-4,1033,172.08,0,0,49
2010-01-23 01:00:00,-17,-8,1033,0.89,0,0,24
2010-01-23 02:00:00,-17,-5,1032,4.92,0,0,23
2010-01-23 03:00:00,-18,-6,1032,8.05,0,0,20
2010-01-23 04:00:00,-18,-5,1031,12.97,0,0,19
2010-01-23 05:00:00,-18,-6,1031,16.1,0,0,16
2010-01-23 06:00:00,-18,-7,1031,20.12,0,0,22
2010-01-23 07:00:00,-18,-7,1031,24.14,0,0,24
2010-01-23 08:00:00,-18,-6,1031,25.93,0,0,24
2010-01-23 09:00:00,-18,-2,1031,30.85,0,0,41
2010-01-23 10:00:00,-17,-1,1031,38.9,0,0,23
2010-01-23 11:00:00,-17,0,1030,46.95,0,0,19
2010-01-23 12:00:00,-19,1,1029,55,0,0,15
2010-01-23 13:00:00,-20,2,1027,63.05,0,0,19
2010-01-23 14:00:00,-19,2,1025,71.1,0,0,17
2010-01-23 15:00:00,-19,3,1024,79.15,0,0,17
2010-01-23 16:00:00,-19,3,1024,86.3,0,0,22
2010-01-23 17:00:00,-18,2,1024,91.22,0,0,0
2010-01-23 18:00:00,-18,1,1024,96.14,0,0,0
2010-01-23 19:00:00,-17,0,1024,100.16,0,0,0
2010-01-23 20:00:00,-18,0,1024,1.79,0,0,0
2010-01-23 21:00:00,-15,-3,1024,0.89,0,0,0
2010-01-23 22:00:00,-16,0,1023,1.79,0,0,0
2010-01-23 23:00:00,-16,0,1023,4.92,0,0,0
2010-01-24 00:00:00,-15,-2,1022,6.71,0,0,0
2010-01-24 01:00:00,-14,-7,1022,0.45,0,0,0
2010-01-24 02:00:00,-14,-8,1021,1.79,0,0,0
2010-01-24 03:00:00,-16,-11,1021,3.58,0,0,0
2010-01-24 04:00:00,-14,-9,1019,4.47,0,0,0
2010-01-24 05:00:00,-15,-10,1019,0.89,0,0,0
2010-01-24 06:00:00,-16,-12,1019,0.89,0,0,0
2010-01-24 07:00:00,-15,-12,1019,0.89,0,0,0
2010-01-24 08:00:00,-16,-13,1019,1.79,0,0,0
2010-01-24 09:00:00,-13,-7,1020,0.89,0,0,0
2010-01-24 10:00:00,-12,-4,1019,1.78,0,0,0
2010-01-24 11:00:00,-13,0,1019,2.67,0,0,0
2010-01-24 12:00:00,-16,4,1018,4.02,0,0,0
2010-01-24 13:00:00,-19,5,1017,13.85,0,0,0
2010-01-24 14:00:00,-18,5,1017,22.79,0,0,0
2010-01-24 15:00:00,-19,5,1017,32.62,0,0,0
2010-01-24 16:00:00,-20,5,1018,40.67,0,0,0
2010-01-24 17:00:00,-19,3,1020,49.61,0,0,0
2010-01-24 18:00:00,-18,1,1023,61.68,0,0,0
2010-01-24 19:00:00,-20,-1,1027,76.88,0,0,0
2010-01-24 20:00:00,-20,-2,1028,89.84,0,0,0
2010-01-24 21:00:00,-21,-3,1029,98.78,0,0,0
2010-01-24 22:00:00,-25,-4,1030,113.98,0,0,0
2010-01-24 23:00:00,-26,-5,1031,129.18,0,0,0
2010-01-25 00:00:00,-25,-5,1031,141.25,0,0,0
2010-01-25 01:00:00,-25,-6,1031,150.19,0,0,0
2010-01-25 02:00:00,-24,-6,1032,162.26,0,0,0
2010-01-25 03:00:00,-24,-6,1033,172.09,0,0,0
2010-01-25 04:00:00,-23,-6,1033,181.92,0,0,0
2010-01-25 05:00:00,-22,-7,1033,187.73,0,0,0
2010-01-25 06:00:00,-21,-7,1033,192.65,0,0,0
2010-01-25 07:00:00,-21,-7,1034,196.67,0,0,0
2010-01-25 08:00:00,-21,-6,1035,201.59,0,0,0
2010-01-25 09:00:00,-21,-4,1036,207.4,0,0,0
2010-01-25 10:00:00,-22,-3,1036,216.34,0,0,0
2010-01-25 11:00:00,-22,-2,1036,222.15,0,0,0
2010-01-25 12:00:00,-23,-1,1035,230.2,0,0,0
2010-01-25 13:00:00,-26,1,1033,238.25,0,0,0
2010-01-25 14:00:00,-25,2,1032,245.4,0,0,0
2010-01-25 15:00:00,-25,2,1031,252.55,0,0,0
2010-01-25 16:00:00,-24,2,1031,257.47,0,0,0
2010-01-25 17:00:00,-22,1,1031,4.02,0,0,0
2010-01-25 18:00:00,-19,-1,1031,7.15,0,0,0
2010-01-25 19:00:00,-19,-1,1031,10.28,0,0,0
2010-01-25 20:00:00,-17,-4,1031,12.07,0,0,0
2010-01-25 21:00:00,-18,-1,1031,15.2,0,0,0
2010-01-25 22:00:00,-18,-5,1030,0.89,0,0,0
2010-01-25 23:00:00,-18,-3,1030,3.13,0,0,0
2010-01-26 00:00:00,-16,-9,1030,0.89,0,0,0
2010-01-26 01:00:00,-16,-8,1029,1.78,0,0,0
2010-01-26 02:00:00,-16,-11,1029,2.23,0,0,0
2010-01-26 03:00:00,-16,-12,1029,3.12,0,0,0
2010-01-26 04:00:00,-16,-10,1028,3.13,0,0,0
2010-01-26 05:00:00,-17,-10,1028,4.92,0,0,0
2010-01-26 06:00:00,-17,-12,1027,6.71,0,0,0
2010-01-26 07:00:00,-17,-10,1027,8.5,0,0,0
2010-01-26 08:00:00,-18,-13,1028,1.79,0,0,0
2010-01-26 09:00:00,-16,-8,1028,4.02,0,0,0
2010-01-26 10:00:00,-16,-6,1027,5.81,0,0,0
2010-01-26 11:00:00,-15,-3,1027,0.89,0,0,0
2010-01-26 12:00:00,-15,-1,1025,1.79,0,0,88
2010-01-26 13:00:00,-18,0,1024,3.58,0,0,85
2010-01-26 14:00:00,-19,1,1023,0.89,0,0,90
2010-01-26 15:00:00,-18,2,1021,1.79,0,0,127
2010-01-26 16:00:00,-17,1,1021,4.92,0,0,144
2010-01-26 17:00:00,-14,-1,1021,5.81,0,0,203
2010-01-26 18:00:00,-13,-3,1021,6.7,0,0,199
2010-01-26 19:00:00,-13,-3,1021,0.89,0,0,231
2010-01-26 20:00:00,-11,-5,1020,0.89,0,0,274
2010-01-26 21:00:00,-13,-6,1020,1.79,0,0,340
2010-01-26 22:00:00,-11,-5,1020,0.89,0,0,298
2010-01-26 23:00:00,-11,-4,1019,1.79,0,0,268
2010-01-27 00:00:00,-11,-4,1019,3.58,0,0,299
2010-01-27 01:00:00,-12,-3,1018,5.37,0,0,300
2010-01-27 02:00:00,-11,-4,1017,7.16,0,0,240
2010-01-27 03:00:00,-11,-4,1016,10.29,0,0,213
2010-01-27 04:00:00,-12,-3,1016,12.08,0,0,171
2010-01-27 05:00:00,-11,-4,1016,15.21,0,0,153
2010-01-27 06:00:00,-11,-5,1015,17,0,0,153
2010-01-27 07:00:00,-11,-4,1015,18.79,0,0,140
2010-01-27 08:00:00,-11,-3,1015,3.13,0,0,147
2010-01-27 09:00:00,-10,-1,1015,6.26,0,0,158
2010-01-27 10:00:00,-9,1,1015,9.39,0,0,153
2010-01-27 11:00:00,-9,3,1015,1.79,0,0,154
2010-01-27 12:00:00,-9,4,1014,4.92,0,0,143
2010-01-27 13:00:00,-9,6,1013,8.05,0,0,90
2010-01-27 14:00:00,-13,8,1012,16.1,0,0,55
2010-01-27 15:00:00,-14,8,1013,24.15,0,0,52
2010-01-27 16:00:00,-14,7,1014,32.2,0,0,41
2010-01-27 17:00:00,-13,7,1015,39.35,0,0,29
2010-01-27 18:00:00,-13,5,1016,47.4,0,0,37
2010-01-27 19:00:00,-12,4,1018,52.32,0,0,49
2010-01-27 20:00:00,-13,3,1019,56.34,0,0,56
2010-01-27 21:00:00,-14,3,1020,62.15,0,0,38
2010-01-27 22:00:00,-14,3,1021,67.96,0,0,37
2010-01-27 23:00:00,-14,0,1022,71.98,0,0,28
2010-01-28 00:00:00,-13,-1,1023,76.9,0,0,20
2010-01-28 01:00:00,-15,-1,1023,7.15,0,0,22
2010-01-28 02:00:00,-15,-1,1024,12.07,0,0,27
2010-01-28 03:00:00,-15,-2,1025,16.09,0,0,34
2010-01-28 04:00:00,-15,-2,1025,21.01,0,0,27
2010-01-28 05:00:00,-15,-3,1025,25.03,0,0,32
2010-01-28 06:00:00,-15,-3,1025,3.13,0,0,28
2010-01-28 07:00:00,-15,-3,1026,8.05,0,0,28
2010-01-28 08:00:00,-16,-3,1027,12.97,0,0,18
2010-01-28 09:00:00,-17,-2,1028,20.12,0,0,17
2010-01-28 10:00:00,-18,-2,1029,25.93,0,0,16
2010-01-28 11:00:00,-19,-1,1028,35.76,0,0,18
2010-01-28 12:00:00,-21,1,1027,44.7,0,0,16
2010-01-28 13:00:00,-24,1,1026,53.64,0,0,12
2010-01-28 14:00:00,-25,1,1026,62.58,0,0,13
2010-01-28 15:00:00,-25,1,1026,72.41,0,0,23
2010-01-28 16:00:00,-24,1,1026,82.24,0,0,21
2010-01-28 17:00:00,-25,0,1026,91.18,0,0,13
2010-01-28 18:00:00,-22,0,1027,99.23,0,0,14
2010-01-28 19:00:00,-20,-1,1027,103.25,0,0,23
2010-01-28 20:00:00,-21,-1,1027,105.04,0,0,16
2010-01-28 21:00:00,-21,-4,1028,0.89,0,0,25
2010-01-28 22:00:00,-21,-2,1027,4.02,0,0,20
2010-01-28 23:00:00,-22,-2,1027,7.15,0,0,25
2010-01-29 00:00:00,-22,-1,1027,12.07,0,0,19
2010-01-29 01:00:00,-21,-4,1027,15.2,0,0,24
2010-01-29 02:00:00,-21,-4,1026,0.89,0,0,25
2010-01-29 03:00:00,-19,-8,1026,1.79,0,0,20
2010-01-29 04:00:00,-20,-7,1025,0.89,0,0,24
2010-01-29 05:00:00,-20,-8,1024,1.79,0,0,17
2010-01-29 06:00:00,-18,-10,1024,0.89,0,0,10
2010-01-29 07:00:00,-21,-2,1024,4.02,0,0,11
2010-01-29 08:00:00,-21,-1,1025,9.83,0,0,16
2010-01-29 09:00:00,-24,1,1025,17.88,0,0,20
2010-01-29 10:00:00,-25,2,1025,26.82,0,0,13
2010-01-29 11:00:00,-24,3,1024,33.97,0,0,12
2010-01-29 12:00:00,-25,4,1023,42.02,0,0,12
2010-01-29 13:00:00,-24,5,1022,50.07,0,0,12
2010-01-29 14:00:00,-25,6,1020,57.22,0,0,12
2010-01-29 15:00:00,-25,6,1020,65.27,0,0,31
2010-01-29 16:00:00,-23,6,1020,72.42,0,0,36
2010-01-29 17:00:00,-22,5,1020,78.23,0,0,42
2010-01-29 18:00:00,-21,5,1020,84.04,0,0,52
2010-01-29 19:00:00,-20,5,1020,89.85,0,0,26
2010-01-29 20:00:00,-20,3,1020,93.87,0,0,24
2010-01-29 21:00:00,-20,3,1020,97.89,0,0,25
2010-01-29 22:00:00,-19,3,1021,101.02,0,0,43
2010-01-29 23:00:00,-19,3,1020,105.94,0,0,47
2010-01-30 00:00:00,-18,0,1020,109.96,0,0,61
2010-01-30 01:00:00,-18,0,1020,114.88,0,0,66
2010-01-30 02:00:00,-15,-1,1020,1.79,0,0,65
2010-01-30 03:00:00,-15,-2,1020,0.89,0,0,70
2010-01-30 04:00:00,-16,-1,1020,4.02,0,0,36
2010-01-30 05:00:00,-16,-4,1019,8.94,0,0,37
2010-01-30 06:00:00,-15,-5,1020,0.89,0,0,22
2010-01-30 07:00:00,-16,-5,1020,3.13,0,0,24
2010-01-30 08:00:00,-15,-6,1021,0.89,0,0,29
2010-01-30 09:00:00,-15,0,1021,4.02,0,0,35
2010-01-30 10:00:00,-18,3,1021,8.04,0,0,35
2010-01-30 11:00:00,-21,5,1020,12.96,0,0,33
2010-01-30 12:00:00,-22,6,1020,18.77,0,0,32
2010-01-30 13:00:00,-22,7,1019,25.92,0,0,25
2010-01-30 14:00:00,-22,7,1018,35.75,0,0,16
2010-01-30 15:00:00,-23,7,1018,45.58,0,0,26
2010-01-30 16:00:00,-23,7,1017,52.73,0,0,32
2010-01-30 17:00:00,-22,6,1018,58.54,0,0,36
2010-01-30 18:00:00,-21,5,1018,64.35,0,0,37
2010-01-30 19:00:00,-21,5,1019,70.16,0,0,45
2010-01-30 20:00:00,-19,4,1019,74.18,0,0,71
2010-01-30 21:00:00,-19,5,1020,78.2,0,0,67
2010-01-30 22:00:00,-19,2,1020,81.33,0,0,69
2010-01-30 23:00:00,-18,2,1021,84.46,0,0,94
2010-01-31 00:00:00,-18,1,1021,87.59,0,0,85
2010-01-31 01:00:00,-18,1,1021,90.72,0,0,35
2010-01-31 02:00:00,-16,-3,1022,93.85,0,0,26
2010-01-31 03:00:00,-15,-2,1022,95.64,0,0,24
2010-01-31 04:00:00,-15,0,1022,99.66,0,0,20
2010-01-31 05:00:00,-17,1,1023,105.47,0,0,16
2010-01-31 06:00:00,-15,0,1023,109.49,0,0,18
2010-01-31 07:00:00,-18,0,1025,113.51,0,0,19
2010-01-31 08:00:00,-17,0,1025,116.64,0,0,22
2010-01-31 09:00:00,-17,2,1026,120.66,0,0,17
2010-01-31 10:00:00,-19,3,1026,129.6,0,0,18
2010-01-31 11:00:00,-19,4,1026,138.54,0,0,11
2010-01-31 12:00:00,-20,5,1025,145.69,0,0,11
2010-01-31 13:00:00,-17,5,1024,4.02,0,0,16
2010-01-31 14:00:00,-18,6,1024,7.15,0,0,18
2010-01-31 15:00:00,-18,6,1024,0.89,0,0,17
2010-01-31 16:00:00,-18,5,1024,1.79,0,0,19
2010-01-31 17:00:00,-17,4,1024,3.58,0,0,26
2010-01-31 18:00:00,-17,1,1024,1.79,0,0,24
2010-01-31 19:00:00,-15,-1,1025,2.68,0,0,54
2010-01-31 20:00:00,-13,-1,1025,0.89,0,0,71
2010-01-31 21:00:00,-8,-1,1026,5.81,0,0,129
2010-01-31 22:00:00,-7,-2,1027,10.73,0,0,145
2010-01-31 23:00:00,-7,-2,1027,13.86,0,0,101
2010-02-01 00:00:00,-8,-3,1027,15.65,0,0,65
2010-02-01 01:00:00,-9,-4,1027,0.89,0,0,70
2010-02-01 02:00:00,-9,-4,1027,1.78,0,0,67
2010-02-01 03:00:00,-9,-4,1027,0.89,0,0,76
2010-02-01 04:00:00,-9,-4,1026,0.89,0,0,76
2010-02-01 05:00:00,-9,-5,1027,0.89,0,0,68
2010-02-01 06:00:00,-10,-4,1027,0.89,0,0,73
2010-02-01 07:00:00,-10,-4,1027,0.89,0,0,73
2010-02-01 08:00:00,-10,-6,1028,0.89,0,0,64
2010-02-01 09:00:00,-9,-3,1028,1.79,0,0,53
2010-02-01 10:00:00,-9,-2,1028,0.89,0,0,72
2010-02-01 11:00:00,-9,-1,1028,1.79,0,0,78
2010-02-01 12:00:00,-10,0,1027,6.71,0,0,72
2010-02-01 13:00:00,-12,0,1026,10.73,0,0,56
2010-02-01 14:00:00,-14,1,1026,14.75,0,0,54
2010-02-01 15:00:00,-14,0,1025,16.54,0,0,40
2010-02-01 16:00:00,-12,0,1026,19.67,0,0,49
2010-02-01 17:00:00,-10,-1,1025,21.46,0,0,63
2010-02-01 18:00:00,-9,-2,1026,23.25,0,0,66
2010-02-01 19:00:00,-10,-2,1026,26.38,0,0,64
2010-02-01 20:00:00,-10,-4,1027,30.4,0,0,63
2010-02-01 21:00:00,-10,-5,1027,34.42,0,0,65
2010-02-01 22:00:00,-10,-5,1027,39.34,0,0,64
2010-02-01 23:00:00,-11,-7,1027,41.13,0,0,64
2010-02-02 00:00:00,-10,-7,1028,42.92,0,0,62
2010-02-02 01:00:00,-11,-8,1028,0.89,0,0,56
2010-02-02 02:00:00,-11,-9,1028,1.34,0,0,87
2010-02-02 03:00:00,-11,-10,1028,1.79,0,0,72
2010-02-02 04:00:00,-12,-10,1028,0.89,0,0,104
2010-02-02 05:00:00,-13,-11,1028,0.89,0,0,97
2010-02-02 06:00:00,-11,-9,1028,0.89,0,0,96
2010-02-02 07:00:00,-11,-8,1028,0.89,0,0,86
2010-02-02 08:00:00,-10,-7,1029,1.79,0,0,85
2010-02-02 09:00:00,-14,-6,1029,4.92,0,0,92
2010-02-02 10:00:00,-18,-5,1029,10.73,0,0,55
2010-02-02 11:00:00,-20,-3,1029,14.75,0,0,36
2010-02-02 12:00:00,-20,-2,1028,16.54,0,0,27
2010-02-02 13:00:00,-20,-1,1028,18.33,0,0,25
2010-02-02 14:00:00,-20,0,1027,1.79,0,0,28
2010-02-02 15:00:00,-22,0,1027,2.68,0,0,32
2010-02-02 16:00:00,-22,1,1027,3.57,0,0,35
2010-02-02 17:00:00,-19,-2,1027,1.79,0,0,43
2010-02-02 18:00:00,-20,-4,1028,3.13,0,0,70
2010-02-02 19:00:00,-21,-3,1029,4.02,0,0,83
2010-02-02 20:00:00,-19,-6,1029,0.89,0,0,66
2010-02-02 21:00:00,-16,-7,1029,0.89,0,0,70
2010-02-02 22:00:00,-21,-5,1030,1.79,0,0,80
2010-02-02 23:00:00,-19,-8,1030,4.92,0,0,88
2010-02-03 00:00:00,-20,-8,1030,8.05,0,0,69
2010-02-03 01:00:00,-21,-8,1030,0.89,0,0,71
2010-02-03 02:00:00,-18,-10,1030,0.89,0,0,62
2010-02-03 03:00:00,-17,-10,1030,0.89,0,0,73
2010-02-03 04:00:00,-17,-12,1030,0.89,0,0,107
2010-02-03 05:00:00,-17,-13,1030,1.79,0,0,94
2010-02-03 06:00:00,-17,-13,1030,4.92,0,0,121
2010-02-03 07:00:00,-19,-11,1030,0.89,0,0,132
2010-02-03 08:00:00,-18,-11,1030,1.34,0,0,161
2010-02-03 09:00:00,-18,-8,1030,1.79,0,0,120
2010-02-03 10:00:00,-19,-4,1030,3.13,0,0,72
2010-02-03 11:00:00,-20,-2,1030,4.92,0,0,58
2010-02-03 12:00:00,-22,0,1029,12.07,0,0,34
2010-02-03 13:00:00,-23,1,1027,19.22,0,0,14
2010-02-03 14:00:00,-24,1,1026,28.16,0,0,17
2010-02-03 15:00:00,-25,2,1026,37.1,0,0,15
2010-02-03 16:00:00,-22,2,1026,46.93,0,0,23
2010-02-03 17:00:00,-21,1,1026,54.08,0,0,34
2010-02-03 18:00:00,-22,1,1026,59,0,0,96
2010-02-03 19:00:00,-17,0,1027,63.02,0,0,87
2010-02-03 20:00:00,-20,-4,1027,0.89,0,0,87
2010-02-03 21:00:00,-20,-5,1028,1.79,0,0,95
2010-02-03 22:00:00,-21,-6,1028,4.92,0,0,105
2010-02-03 23:00:00,-21,-7,1028,0.45,0,0,114
2010-02-04 00:00:00,-21,-7,1028,1.79,0,0,103
2010-02-04 01:00:00,-21,-8,1028,4.92,0,0,99
2010-02-04 02:00:00,-21,-9,1028,0.89,0,0,102
2010-02-04 03:00:00,-19,-10,1028,1.34,0,0,104
2010-02-04 04:00:00,-19,-10,1028,1.79,0,0,78
2010-02-04 05:00:00,-19,-12,1028,0.89,0,0,33
2010-02-04 06:00:00,-18,-12,1028,0.89,0,0,29
2010-02-04 07:00:00,-20,-15,1028,4.02,0,0,27
2010-02-04 08:00:00,-17,-10,1028,8.04,0,0,27
2010-02-04 09:00:00,-19,-5,1028,12.06,0,0,26
2010-02-04 10:00:00,-20,-3,1028,15.19,0,0,33
2010-02-04 11:00:00,-20,-2,1028,4.02,0,0,29
2010-02-04 12:00:00,-22,0,1027,3.13,0,0,31
2010-02-04 13:00:00,-22,1,1025,7.15,0,0,28
2010-02-04 14:00:00,-22,1,1025,1.79,0,0,28
2010-02-04 15:00:00,-23,1,1024,4.92,0,0,61
2010-02-04 16:00:00,-23,1,1024,6.71,0,0,64
2010-02-04 17:00:00,-22,0,1024,8.5,0,0,80
2010-02-04 18:00:00,-20,-4,1025,11.63,0,0,91
2010-02-04 19:00:00,-22,-3,1026,14.76,0,0,79
2010-02-04 20:00:00,-22,-3,1026,15.65,0,0,48
2010-02-04 21:00:00,-20,-5,1027,1.79,0,0,59
2010-02-04 22:00:00,-21,-3,1027,0.89,0,0,82
2010-02-04 23:00:00,-19,-4,1027,1.79,0,0,63
2010-02-05 00:00:00,-19,-4,1027,4.92,0,0,48
2010-02-05 01:00:00,-19,-4,1027,8.05,0,0,54
2010-02-05 02:00:00,-19,-4,1028,0.89,0,0,42
2010-02-05 03:00:00,-19,-5,1028,1.79,0,0,47
2010-02-05 04:00:00,-15,-5,1028,1.79,0,0,87
2010-02-05 05:00:00,-13,-6,1028,0.89,0,0,105
2010-02-05 06:00:00,-13,-7,1029,0.89,0,0,90
2010-02-05 07:00:00,-12,-7,1030,1.78,0,0,101
2010-02-05 08:00:00,-19,-6,1030,3.13,0,0,126
2010-02-05 09:00:00,-18,-5,1031,4.92,0,0,114
2010-02-05 10:00:00,-14,-4,1031,1.79,0,0,103
2010-02-05 11:00:00,-13,-3,1031,1.79,0,0,114
2010-02-05 12:00:00,-14,-2,1031,3.58,0,0,100
2010-02-05 13:00:00,-13,-1,1030,6.71,0,0,72
2010-02-05 14:00:00,-14,-1,1029,1.79,0,0,68
2010-02-05 15:00:00,-13,-1,1029,1.79,0,0,72
2010-02-05 16:00:00,-12,-1,1029,3.58,0,0,71
2010-02-05 17:00:00,-12,-2,1030,5.37,0,0,80
2010-02-05 18:00:00,-12,-4,1030,6.26,0,0,70
2010-02-05 19:00:00,-13,-4,1031,8.05,0,0,63
2010-02-05 20:00:00,-13,-5,1031,8.94,0,0,67
2010-02-05 21:00:00,-12,-5,1032,9.83,0,0,62
2010-02-05 22:00:00,-12,-6,1033,11.62,0,0,69
2010-02-05 23:00:00,-11,-6,1033,13.41,0,0,58
2010-02-06 00:00:00,-11,-7,1033,15.2,0,0,51
2010-02-06 01:00:00,-11,-8,1033,16.99,0,0,51
2010-02-06 02:00:00,-11,-8,1033,18.78,0,0,54
2010-02-06 03:00:00,-11,-8,1033,20.57,0,0,45
2010-02-06 04:00:00,-11,-7,1032,23.7,0,0,47
2010-02-06 05:00:00,-11,-7,1032,25.49,0,0,85
2010-02-06 06:00:00,-12,-7,1032,27.28,0,0,78
2010-02-06 07:00:00,-12,-7,1032,29.07,0,0,68
2010-02-06 08:00:00,-13,-7,1033,0.89,0,0,64
2010-02-06 09:00:00,-12,-6,1033,1.79,1,0,65
2010-02-06 10:00:00,-11,-5,1032,4.92,0,0,80
2010-02-06 11:00:00,-11,-4,1032,8.05,0,0,74
2010-02-06 12:00:00,-11,-3,1031,11.18,0,0,93
2010-02-06 13:00:00,-11,-3,1030,15.2,0,0,77
2010-02-06 14:00:00,-12,-2,1029,19.22,0,0,67
2010-02-06 15:00:00,-12,-2,1029,22.35,0,0,84
2010-02-06 16:00:00,-12,-2,1028,25.48,0,0,77
2010-02-06 17:00:00,-12,-2,1027,29.5,0,0,83
2010-02-06 18:00:00,-10,-3,1028,33.52,0,0,82
2010-02-06 19:00:00,-9,-3,1029,35.31,1,0,100
2010-02-06 20:00:00,-7,-4,1029,37.1,2,0,189
2010-02-06 21:00:00,-6,-5,1028,38.89,3,0,99
2010-02-06 22:00:00,-6,-5,1028,42.02,4,0,71
2010-02-06 23:00:00,-6,-5,1027,45.15,5,0,43
2010-02-07 00:00:00,-6,-5,1027,46.94,6,0,64
2010-02-07 01:00:00,-7,-5,1026,48.73,7,0,68
2010-02-07 02:00:00,-7,-5,1025,0.89,8,0,69
2010-02-07 03:00:00,-7,-5,1025,1.78,9,0,65
2010-02-07 04:00:00,-7,-6,1024,0.89,10,0,71
2010-02-07 05:00:00,-7,-6,1024,0.89,0,0,77
2010-02-07 06:00:00,-7,-6,1024,0.89,0,0,81
2010-02-07 07:00:00,-7,-6,1023,1.78,0,0,88
2010-02-07 08:00:00,-6,-5,1024,1.79,0,0,90
2010-02-07 09:00:00,-6,-5,1024,1.79,1,0,92
2010-02-07 10:00:00,-6,-4,1023,3.58,0,0,88
2010-02-07 11:00:00,-6,-4,1023,0.89,0,0,80
